county,week,detected_pixel_days,mean_cloud_fraction,unique_grid_cells,detected_area_km2,year,month
Aweil West,2019-11-25,2,0.0,1,0.05303369447407172,2019,11
Aweil West,2019-12-02,6,0.0,3,0.15910048653205472,2019,12
Aweil West,2019-12-09,1,0.0,1,0.05303339602899151,2019,12
Aweil West,2020-09-07,222,0.0,132,6.997311439976169,2020,9
Aweil West,2020-09-14,182,0.0,107,5.6714510643976235,2020,9
Aweil West,2020-09-21,82,0.0,65,3.4452911842197764,2020,9
Aweil West,2020-09-28,1101,0.0,843,44.6764937766034,2020,9
Aweil West,2020-10-05,2937,0.0,1369,72.55502989762127,2020,10
Aweil West,2020-10-12,4382,0.0,1718,91.05832242619084,2020,10
Aweil West,2020-10-19,939,0.0,468,24.809101049127502,2020,10
Aweil West,2020-10-26,1402,0.0,486,25.765049297908703,2020,10
Aweil West,2020-11-02,1119,0.0,565,29.95519208254885,2020,11
Aweil West,2020-11-09,910,0.0,453,24.017283765308164,2020,11
Aweil West,2020-11-16,205,0.0,90,4.771209879918229,2020,11
Aweil West,2020-11-23,2,0.0,2,0.10601281358171646,2020,11
Aweil West,2020-11-30,1,0.0,1,0.05298072110207423,2020,11
Aweil West,2021-08-02,76,0.0,42,2.225676807160103,2021,8
Aweil West,2021-08-09,92,0.0,69,3.656307487728232,2021,8
Aweil West,2021-08-16,5,0.0,5,0.2649813513642732,2021,8
Aweil West,2021-08-23,494,0.0,268,14.205741824253867,2021,8
Aweil West,2021-09-06,64,0.0,35,1.8559078464947834,2021,9
Aweil West,2021-09-13,7,0.0,7,0.37110452690143886,2021,9
Aweil West,2021-09-20,39,0.0,39,2.067197606882932,2021,9
Aweil West,2021-09-27,40,0.0,22,1.1661923130377723,2021,9
Aweil West,2021-10-04,481,0.0,316,16.750263338513104,2021,10
Aweil West,2021-10-11,102,0.0,39,2.0676425652823154,2021,10
Aweil West,2021-10-18,62,0.0,30,1.5906091721025266,2021,10
Aweil West,2021-10-25,26,0.0,26,1.3786572908927894,2021,10
Aweil West,2021-11-08,10,0.0,8,0.4241497000401493,2021,11
Aweil West,2021-11-15,1,0.0,1,0.053013244732264396,2021,11
Aweil West,2022-08-22,75,0.0,68,3.6045860779077703,2022,8
Aweil West,2022-08-29,865,0.0,430,22.791077822178497,2022,8
Aweil West,2022-09-05,462,0.0,424,22.47043750412187,2022,9
Aweil West,2022-09-12,1178,0.0,640,33.92706014996565,2022,9
Aweil West,2022-09-19,1357,0.0,678,35.93462799634678,2022,9
Aweil West,2022-09-26,3014,0.0,1064,56.39071131476168,2022,9
Aweil West,2022-10-03,637,0.0,400,21.200119787846624,2022,10
Aweil West,2022-10-10,1108,0.0,514,27.241659539242466,2022,10
Aweil West,2022-10-17,50,0.0,42,2.225470014509945,2022,10
Aweil West,2022-10-24,2059,0.0,834,44.19587383119667,2022,10
Aweil West,2022-10-31,719,0.0,293,15.529050011859313,2022,10
Aweil West,2022-11-07,233,0.0,158,8.375388105042326,2022,11
Aweil West,2022-11-14,44,0.0,34,1.802230192820035,2022,11
Aweil West,2023-08-21,3,0.0,3,0.15894433639134575,2023,8
Aweil West,2023-11-06,6,0.0,6,0.31809067559925736,2023,11
Aweil West,2023-11-13,6,0.0,3,0.15905425670965176,2023,11
Aweil West,2023-11-27,2,0.0,2,0.10596237342571303,2023,11
Aweil West,2024-03-18,6,0.0,3,0.15908853204366885,2024,3
Aweil West,2024-09-02,54,0.0,30,1.5898493848680106,2024,9
Aweil West,2024-09-09,120,0.0,59,3.126476768015995,2024,9
Aweil West,2024-09-16,306,0.0,242,12.823492505464595,2024,9
Aweil West,2024-09-23,184,0.0,116,6.148904623427027,2024,9
Aweil West,2024-09-30,175,0.0,175,9.276697417478445,2024,9
Aweil West,2024-10-07,121,0.0,97,5.142136993657142,2024,10
Aweil West,2024-10-14,305,0.0,182,9.646450859821456,2024,10
Aweil West,2024-10-21,580,0.0,256,13.566789253951635,2024,10
Aweil West,2024-10-28,1166,0.0,558,29.575922453728573,2024,10
Aweil West,2024-11-04,1096,0.0,377,19.97992551942621,2024,11
Aweil West,2024-11-11,256,0.0,100,5.301157768166518,2024,11
Aweil West,2024-12-02,3,0.0,3,0.159124277996943,2024,12
Aweil West,2025-01-27,1,0.0,1,0.053012335160019956,2025,1
Aweil West,2025-03-24,1,0.0,1,0.05303190302465964,2025,3
Aweil West,2025-05-19,6,0.0,6,0.3179054159487474,2025,5
Aweil West,2025-10-06,24,0.0,17,0.9008774456408988,2025,10
Aweil West,2025-10-13,867,0.0,506,26.818127394175885,2025,10
Aweil West,2025-10-20,336,0.0,332,17.59485785217754,2025,10
Aweil West,2025-10-27,92,0.0,92,4.876184118732467,2025,10
Aweil West,2025-11-03,14,0.0,14,0.742110151296952,2025,11
Aweil West,2025-11-10,3,0.0,3,0.15894092081030262,2025,11
