state,county,county_code,week,flood_type,detected_pixel_days,unique_grid_cells,detected_area_km2
Jonglei,Bor South,SS0303,2007-11-05,unusual,31,11,0.5866672795184135
Jonglei,Bor South,SS0303,2007-11-12,recurring,2,2,0.10661467188849943
Jonglei,Bor South,SS0303,2007-11-26,recurring,62,28,1.4931786107385978
Jonglei,Bor South,SS0303,2007-11-26,unusual,383,292,15.563164579184397
Jonglei,Bor South,SS0303,2007-12-03,recurring,117,72,3.83917381920454
Jonglei,Bor South,SS0303,2007-12-03,unusual,525,424,22.60251959208325
Jonglei,Bor South,SS0303,2007-12-10,recurring,215,102,5.438830252385246
Jonglei,Bor South,SS0303,2007-12-10,unusual,1769,1254,66.82138344103339
Jonglei,Bor South,SS0303,2007-12-17,recurring,150,87,4.639075393551886
Jonglei,Bor South,SS0303,2007-12-17,unusual,2563,2004,106.80101305190142
Jonglei,Bor South,SS0303,2007-12-24,recurring,346,122,6.505040959469325
Jonglei,Bor South,SS0303,2007-12-24,unusual,6588,3154,168.20080890002245
Jonglei,Bor South,SS0303,2007-12-31,recurring,180,86,4.585714992194301
Jonglei,Bor South,SS0303,2007-12-31,unusual,597,345,18.395270064082272
Jonglei,Canal/Pigi,SS0304,2007-01-01,recurring,1,1,0.05294963434883291
Jonglei,Canal/Pigi,SS0304,2007-01-01,unusual,9,4,0.21180868742536188
Jonglei,Canal/Pigi,SS0304,2007-01-08,unusual,6,4,0.2117959759411598
Jonglei,Canal/Pigi,SS0304,2007-01-15,unusual,7,4,0.21180868742536188
Jonglei,Canal/Pigi,SS0304,2007-01-22,recurring,3,3,0.15884759480885843
Jonglei,Canal/Pigi,SS0304,2007-01-22,unusual,10,6,0.3177884479000257
Jonglei,Canal/Pigi,SS0304,2007-01-29,recurring,2,1,0.05294263295658768
Jonglei,Canal/Pigi,SS0304,2007-01-29,unusual,5,4,0.21180614991785432
Jonglei,Canal/Pigi,SS0304,2007-04-16,unusual,8,8,0.42419786889192923
Jonglei,Canal/Pigi,SS0304,2007-08-27,unusual,45,35,1.856000686568705
Jonglei,Canal/Pigi,SS0304,2007-09-03,unusual,13,13,0.6894003789365034
Jonglei,Canal/Pigi,SS0304,2007-10-08,recurring,1,1,0.05294963434883291
Jonglei,Canal/Pigi,SS0304,2007-10-08,unusual,1,1,0.052959127043302495
Jonglei,Canal/Pigi,SS0304,2007-10-15,unusual,9,5,0.2647956352165125
Jonglei,Canal/Pigi,SS0304,2007-10-22,recurring,1,1,0.05294963434883291
Jonglei,Canal/Pigi,SS0304,2007-10-22,unusual,11,9,0.47662137514624425
Jonglei,Canal/Pigi,SS0304,2007-10-29,unusual,3,3,0.1588776963907994
Jonglei,Canal/Pigi,SS0304,2007-11-05,unusual,4,4,0.21183650817320998
Jonglei,Canal/Pigi,SS0304,2007-11-12,recurring,1,1,0.05296038795558042
Jonglei,Canal/Pigi,SS0304,2007-11-12,unusual,3,3,0.15893212941496193
Jonglei,Canal/Pigi,SS0304,2007-11-26,unusual,20,13,0.6884812587335714
Jonglei,Canal/Pigi,SS0304,2007-12-03,recurring,4,4,0.21178899435989246
Jonglei,Canal/Pigi,SS0304,2007-12-03,unusual,29,18,0.9532465232383484
Jonglei,Canal/Pigi,SS0304,2007-12-10,recurring,6,4,0.211805810923393
Jonglei,Canal/Pigi,SS0304,2007-12-10,unusual,57,28,1.482849467648153
Jonglei,Canal/Pigi,SS0304,2007-12-17,recurring,2,2,0.10589895112152853
Jonglei,Canal/Pigi,SS0304,2007-12-17,unusual,42,20,1.059196725469748
Jonglei,Canal/Pigi,SS0304,2007-12-24,recurring,4,2,0.10589863354539125
Jonglei,Canal/Pigi,SS0304,2007-12-24,unusual,47,23,1.2180709242863337
Jonglei,Canal/Pigi,SS0304,2007-12-31,recurring,2,2,0.10589895112152853
Jonglei,Canal/Pigi,SS0304,2007-12-31,unusual,9,6,0.3177588601173208
Jonglei,Duk,SS0305,2007-01-01,recurring,305,167,8.883949840108391
Jonglei,Duk,SS0305,2007-01-01,unusual,688,486,25.864150622326118
Jonglei,Duk,SS0305,2007-01-08,recurring,434,180,9.575485412773254
Jonglei,Duk,SS0305,2007-01-08,unusual,612,377,20.05933876471191
Jonglei,Duk,SS0305,2007-01-15,recurring,549,226,12.022369387228615
Jonglei,Duk,SS0305,2007-01-15,unusual,1105,727,38.68048332916139
Jonglei,Duk,SS0305,2007-01-22,recurring,660,226,12.022400499830685
Jonglei,Duk,SS0305,2007-01-22,unusual,901,517,27.5043268868755
Jonglei,Duk,SS0305,2007-01-29,recurring,483,202,10.745883166735513
Jonglei,Duk,SS0305,2007-01-29,unusual,367,242,12.875405965822527
Jonglei,Duk,SS0305,2007-02-05,recurring,135,69,3.670285603407155
Jonglei,Duk,SS0305,2007-02-05,unusual,33,25,1.3299434408829436
Jonglei,Duk,SS0305,2007-02-12,recurring,166,74,3.9364666879544536
Jonglei,Duk,SS0305,2007-02-12,unusual,771,529,28.137005659013074
Jonglei,Duk,SS0305,2007-02-19,recurring,40,31,1.6493523874696947
Jonglei,Duk,SS0305,2007-02-19,unusual,14,14,0.7446235191395751
Jonglei,Duk,SS0305,2007-02-26,recurring,13,9,0.47872653740987314
Jonglei,Duk,SS0305,2007-02-26,unusual,2,2,0.10639127341370308
Jonglei,Duk,SS0305,2007-03-05,recurring,84,31,1.6491361408666236
Jonglei,Duk,SS0305,2007-03-05,unusual,24,21,1.1170143403591557
Jonglei,Duk,SS0305,2007-03-12,recurring,19,18,0.9575786997785249
Jonglei,Duk,SS0305,2007-03-12,unusual,14,14,0.744685785962994
Jonglei,Duk,SS0305,2007-03-19,recurring,37,23,1.2234915603917758
Jonglei,Duk,SS0305,2007-03-19,unusual,21,16,0.8513041571172567
Jonglei,Duk,SS0305,2007-03-26,recurring,25,25,1.3297394430008858
Jonglei,Duk,SS0305,2007-03-26,unusual,7,7,0.3724047947121348
Jonglei,Duk,SS0305,2007-04-02,recurring,19,17,0.9042461437830025
Jonglei,Duk,SS0305,2007-04-02,unusual,6,6,0.31917605834817375
Jonglei,Duk,SS0305,2007-04-09,recurring,6,3,0.15955214194799594
Jonglei,Duk,SS0305,2007-04-16,recurring,33,28,1.4893792809209463
Jonglei,Duk,SS0305,2007-04-16,unusual,26,26,1.3830322115909521
Jonglei,Duk,SS0305,2007-04-23,unusual,2,2,0.10639103885864652
Jonglei,Duk,SS0305,2007-04-30,recurring,104,59,3.1383780578842244
Jonglei,Duk,SS0305,2007-04-30,unusual,219,127,6.754431817176675
Jonglei,Duk,SS0305,2007-05-07,recurring,98,41,2.1809399848844593
Jonglei,Duk,SS0305,2007-05-07,unusual,52,37,1.968275937926464
Jonglei,Duk,SS0305,2007-05-21,recurring,29,13,0.6913985823686499
Jonglei,Duk,SS0305,2007-05-28,recurring,32,25,1.3299208131513913
Jonglei,Duk,SS0305,2007-05-28,unusual,12,10,0.5320158825825205
Jonglei,Duk,SS0305,2007-06-04,recurring,32,26,1.3828749092663437
Jonglei,Duk,SS0305,2007-06-04,unusual,7,7,0.37234715531951346
Jonglei,Duk,SS0305,2007-06-18,recurring,8,7,0.3724241097476691
Jonglei,Duk,SS0305,2007-06-18,unusual,10,10,0.5321454423781495
Jonglei,Duk,SS0305,2007-06-25,recurring,9,8,0.42549264836000383
Jonglei,Duk,SS0305,2007-06-25,unusual,3,2,0.10638392350785977
Jonglei,Duk,SS0305,2007-07-09,recurring,1,1,0.0531902807587309
Jonglei,Duk,SS0305,2007-07-16,recurring,23,19,1.0105519030083916
Jonglei,Duk,SS0305,2007-07-16,unusual,10,8,0.42555951610591214
Jonglei,Duk,SS0305,2007-07-23,recurring,1,1,0.05318352606946301
Jonglei,Duk,SS0305,2007-07-30,recurring,4,4,0.21273592875790437
Jonglei,Duk,SS0305,2007-08-13,recurring,14,12,0.6383130601300757
Jonglei,Duk,SS0305,2007-08-13,unusual,3,3,0.1596090529501803
Jonglei,Duk,SS0305,2007-08-20,recurring,13,7,0.37228494021378283
Jonglei,Duk,SS0305,2007-08-27,recurring,3,3,0.15957667637754086
Jonglei,Duk,SS0305,2007-08-27,unusual,2,2,0.10633974812358349
Jonglei,Duk,SS0305,2007-09-03,recurring,5,5,0.26603252858681736
Jonglei,Duk,SS0305,2007-09-03,unusual,2,2,0.10638004357455139
Jonglei,Duk,SS0305,2007-09-10,recurring,5,5,0.26590771305173644
Jonglei,Duk,SS0305,2007-09-24,recurring,26,20,1.0639255193720742
Jonglei,Duk,SS0305,2007-09-24,unusual,5,5,0.26600936360761
Jonglei,Duk,SS0305,2007-10-01,recurring,2,2,0.10639783925327272
Jonglei,Duk,SS0305,2007-10-08,recurring,79,45,2.393596320549128
Jonglei,Duk,SS0305,2007-10-08,unusual,6,6,0.3191754590633387
Jonglei,Duk,SS0305,2007-10-15,recurring,28,16,0.8512072304462645
Jonglei,Duk,SS0305,2007-10-22,recurring,33,21,1.1171503840309644
Jonglei,Duk,SS0305,2007-10-22,unusual,259,107,5.692953458143109
Jonglei,Duk,SS0305,2007-10-29,recurring,224,98,5.213046968213507
Jonglei,Duk,SS0305,2007-10-29,unusual,398,127,6.7569176277258025
Jonglei,Duk,SS0305,2007-11-05,recurring,43,19,1.0106879613814086
Jonglei,Duk,SS0305,2007-11-05,unusual,5,2,0.10640806039319402
Jonglei,Duk,SS0305,2007-11-12,recurring,4,4,0.2127280995445699
Jonglei,Duk,SS0305,2007-11-26,recurring,57,31,1.6492042363494437
Jonglei,Duk,SS0305,2007-11-26,unusual,6,5,0.2659303400759631
Jonglei,Duk,SS0305,2007-12-03,recurring,192,104,5.532411617164438
Jonglei,Duk,SS0305,2007-12-03,unusual,24,15,0.7980520790850917
Jonglei,Duk,SS0305,2007-12-10,recurring,419,175,9.309723514964857
Jonglei,Duk,SS0305,2007-12-10,unusual,69,28,1.4895680132097657
Jonglei,Duk,SS0305,2007-12-17,recurring,311,110,5.851546993280607
Jonglei,Duk,SS0305,2007-12-17,unusual,34,12,0.6383378887506693
Jonglei,Duk,SS0305,2007-12-24,recurring,364,130,6.9155851708271205
Jonglei,Duk,SS0305,2007-12-24,unusual,56,25,1.3299748994497893
Jonglei,Duk,SS0305,2007-12-31,recurring,326,140,7.447393434462501
Jonglei,Duk,SS0305,2007-12-31,unusual,100,77,4.096205489143516
Jonglei,Fangak,SS0306,2007-01-01,recurring,217,91,4.820199000025337
Jonglei,Fangak,SS0306,2007-01-01,unusual,362,274,14.507949308572273
Jonglei,Fangak,SS0306,2007-01-08,recurring,309,118,6.2516312497200675
Jonglei,Fangak,SS0306,2007-01-08,unusual,268,149,7.891472476682438
Jonglei,Fangak,SS0306,2007-01-15,recurring,326,116,6.146009241999124
Jonglei,Fangak,SS0306,2007-01-15,unusual,336,155,8.209130430338165
Jonglei,Fangak,SS0306,2007-01-22,recurring,420,148,7.841098204636849
Jonglei,Fangak,SS0306,2007-01-22,unusual,375,176,9.321931048827349
Jonglei,Fangak,SS0306,2007-01-29,recurring,271,102,5.404645450938433
Jonglei,Fangak,SS0306,2007-01-29,unusual,361,158,8.36894484336626
Jonglei,Fangak,SS0306,2007-02-05,recurring,139,64,3.3914588086169273
Jonglei,Fangak,SS0306,2007-02-05,unusual,134,113,5.984046398504996
Jonglei,Fangak,SS0306,2007-02-12,recurring,81,45,2.3843632713341885
Jonglei,Fangak,SS0306,2007-02-12,unusual,848,288,15.25474224113116
Jonglei,Fangak,SS0306,2007-02-19,recurring,120,69,3.655653557330251
Jonglei,Fangak,SS0306,2007-02-19,unusual,622,283,14.987677680571265
Jonglei,Fangak,SS0306,2007-02-26,recurring,6,4,0.2118803357599802
Jonglei,Fangak,SS0306,2007-02-26,unusual,7,4,0.21203241462113037
Jonglei,Fangak,SS0306,2007-03-05,recurring,18,12,0.635601608252873
Jonglei,Fangak,SS0306,2007-03-05,unusual,20,18,0.9538600178935921
Jonglei,Fangak,SS0306,2007-03-12,recurring,33,22,1.1659250044115461
Jonglei,Fangak,SS0306,2007-03-12,unusual,201,131,6.938631226579996
Jonglei,Fangak,SS0306,2007-03-19,recurring,32,18,0.9538357351439889
Jonglei,Fangak,SS0306,2007-03-19,unusual,34,27,1.4316819724116845
Jonglei,Fangak,SS0306,2007-03-26,recurring,32,17,0.9006855636964615
Jonglei,Fangak,SS0306,2007-03-26,unusual,122,112,5.938588012527266
Jonglei,Fangak,SS0306,2007-04-02,recurring,23,13,0.6887786400505124
Jonglei,Fangak,SS0306,2007-04-02,unusual,7,7,0.37106652187272504
Jonglei,Fangak,SS0306,2007-04-09,recurring,5,5,0.2647804232556205
Jonglei,Fangak,SS0306,2007-04-09,unusual,5,5,0.26504503351633807
Jonglei,Fangak,SS0306,2007-04-16,recurring,57,25,1.324686777068529
Jonglei,Fangak,SS0306,2007-04-16,unusual,189,100,5.298090723508873
Jonglei,Fangak,SS0306,2007-04-23,recurring,16,14,0.742090883777058
Jonglei,Fangak,SS0306,2007-04-23,unusual,10,10,0.5301260165503338
Jonglei,Fangak,SS0306,2007-04-30,recurring,15,9,0.4770651458036896
Jonglei,Fangak,SS0306,2007-04-30,unusual,17,15,0.7950081081691327
Jonglei,Fangak,SS0306,2007-05-07,recurring,40,22,1.1661405323588696
Jonglei,Fangak,SS0306,2007-05-07,unusual,17,13,0.6888715923067348
Jonglei,Fangak,SS0306,2007-05-21,recurring,1,1,0.05306026162122771
Jonglei,Fangak,SS0306,2007-06-18,recurring,2,2,0.10599416265641327
Jonglei,Fangak,SS0306,2007-06-18,unusual,1,1,0.053047049059083716
Jonglei,Fangak,SS0306,2007-06-25,recurring,8,7,0.3707664748416708
Jonglei,Fangak,SS0306,2007-06-25,unusual,12,10,0.5297687306724664
Jonglei,Fangak,SS0306,2007-07-02,recurring,1,1,0.052927884371993146
Jonglei,Fangak,SS0306,2007-07-09,recurring,1,1,0.052948999271891166
Jonglei,Fangak,SS0306,2007-07-16,recurring,2,2,0.1059485329413209
Jonglei,Fangak,SS0306,2007-07-16,unusual,102,76,4.031563904146262
Jonglei,Fangak,SS0306,2007-07-23,recurring,2,1,0.052999533669429735
Jonglei,Fangak,SS0306,2007-07-23,unusual,109,64,3.3948044627341183
Jonglei,Fangak,SS0306,2007-07-30,recurring,1,1,0.052948999271891166
Jonglei,Fangak,SS0306,2007-08-13,recurring,5,3,0.15890695169674612
Jonglei,Fangak,SS0306,2007-08-13,unusual,71,64,3.3940510206723924
Jonglei,Fangak,SS0306,2007-08-20,recurring,6,6,0.3178546167742919
Jonglei,Fangak,SS0306,2007-08-20,unusual,27,27,1.4314048067339826
Jonglei,Fangak,SS0306,2007-08-27,recurring,4,4,0.21216426525225845
Jonglei,Fangak,SS0306,2007-08-27,unusual,147,142,7.5300365751130975
Jonglei,Fangak,SS0306,2007-09-03,recurring,3,2,0.10602509136903593
Jonglei,Fangak,SS0306,2007-09-10,recurring,6,6,0.31782875651699316
Jonglei,Fangak,SS0306,2007-09-10,unusual,7,7,0.37089223539467014
Jonglei,Fangak,SS0306,2007-09-17,recurring,9,9,0.4768326168742862
Jonglei,Fangak,SS0306,2007-09-17,unusual,14,14,0.7420799886388878
Jonglei,Fangak,SS0306,2007-09-24,recurring,6,4,0.21195969817990964
Jonglei,Fangak,SS0306,2007-09-24,unusual,2,2,0.10597227863395661
Jonglei,Fangak,SS0306,2007-10-01,recurring,8,6,0.31777901687446974
Jonglei,Fangak,SS0306,2007-10-01,unusual,2,2,0.10592415014033776
Jonglei,Fangak,SS0306,2007-10-08,recurring,60,35,1.853840899158559
Jonglei,Fangak,SS0306,2007-10-08,unusual,96,81,4.292440180297072
Jonglei,Fangak,SS0306,2007-10-15,recurring,34,19,1.0059869936890318
Jonglei,Fangak,SS0306,2007-10-15,unusual,13,13,0.6884133019046564
Jonglei,Fangak,SS0306,2007-10-22,recurring,79,48,2.5423969066976886
Jonglei,Fangak,SS0306,2007-10-22,unusual,63,54,2.8610111721583196
Jonglei,Fangak,SS0306,2007-10-29,recurring,99,52,2.7544368071915737
Jonglei,Fangak,SS0306,2007-10-29,unusual,17,13,0.6885454593010666
Jonglei,Fangak,SS0306,2007-11-05,recurring,8,7,0.370830686638141
Jonglei,Fangak,SS0306,2007-11-05,unusual,1,1,0.05293783988212664
Jonglei,Fangak,SS0306,2007-11-12,recurring,28,19,1.0063689434632257
Jonglei,Fangak,SS0306,2007-11-12,unusual,8,6,0.31772598631358856
Jonglei,Fangak,SS0306,2007-11-26,recurring,42,25,1.3241280376709892
Jonglei,Fangak,SS0306,2007-11-26,unusual,7,4,0.2118459119019414
Jonglei,Fangak,SS0306,2007-12-03,recurring,106,62,3.284324180062443
Jonglei,Fangak,SS0306,2007-12-03,unusual,22,16,0.8472088994845118
Jonglei,Fangak,SS0306,2007-12-10,recurring,199,96,5.085539210607657
Jonglei,Fangak,SS0306,2007-12-10,unusual,93,48,2.5423602878135427
Jonglei,Fangak,SS0306,2007-12-17,recurring,152,70,3.707905425209824
Jonglei,Fangak,SS0306,2007-12-17,unusual,51,27,1.4298345321351842
Jonglei,Fangak,SS0306,2007-12-24,recurring,136,65,3.4430300442148063
Jonglei,Fangak,SS0306,2007-12-24,unusual,35,19,1.0060808675232333
Jonglei,Fangak,SS0306,2007-12-31,recurring,132,91,4.821545622568666
Jonglei,Fangak,SS0306,2007-12-31,unusual,39,27,1.430185844843775
Jonglei,Nyirol,SS0307,2007-01-15,unusual,2,2,0.10614203759589702
Jonglei,Nyirol,SS0307,2007-04-16,unusual,7,7,0.37141180425629533
Jonglei,Nyirol,SS0307,2007-04-30,unusual,1,1,0.05308711729804121
Jonglei,Nyirol,SS0307,2007-07-16,unusual,1,1,0.05305381985691951
Jonglei,Nyirol,SS0307,2007-08-27,unusual,2,2,0.10611145324848723
Jonglei,Nyirol,SS0307,2007-09-03,unusual,32,32,1.6981756086401896
Jonglei,Nyirol,SS0307,2007-09-10,unusual,46,29,1.5390318184546894
Jonglei,Nyirol,SS0307,2007-09-24,unusual,29,14,0.7428670028584896
Jonglei,Nyirol,SS0307,2007-10-01,unusual,9,9,0.47755548327694786
Jonglei,Nyirol,SS0307,2007-10-08,unusual,144,80,4.245283978680882
Jonglei,Nyirol,SS0307,2007-10-15,unusual,1,1,0.05306288698107143
Jonglei,Nyirol,SS0307,2007-10-22,unusual,60,50,2.653193971836318
Jonglei,Nyirol,SS0307,2007-10-29,unusual,51,37,1.963296748405419
Jonglei,Nyirol,SS0307,2007-11-05,unusual,3,3,0.15919070020216475
Jonglei,Nyirol,SS0307,2007-11-12,unusual,1,1,0.05306346963750517
Jonglei,Nyirol,SS0307,2007-11-26,unusual,5,5,0.2653170559017955
Jonglei,Nyirol,SS0307,2007-12-03,unusual,31,20,1.061239072481256
Jonglei,Nyirol,SS0307,2007-12-10,unusual,26,17,0.902066736301459
Jonglei,Nyirol,SS0307,2007-12-17,unusual,5,5,0.2653150176249984
Jonglei,Nyirol,SS0307,2007-12-24,unusual,6,3,0.15918953502964
Jonglei,Nyirol,SS0307,2007-12-31,unusual,6,5,0.26536577557281466
Jonglei,Pibor,SS0308,2007-01-01,recurring,9,3,0.1598873375074605
Jonglei,Pibor,SS0308,2007-01-01,unusual,27,24,1.2800950121556665
Jonglei,Pibor,SS0308,2007-01-08,unusual,2074,1294,69.03374042177359
Jonglei,Pibor,SS0308,2007-01-15,unusual,6112,3495,186.42130386785973
Jonglei,Pibor,SS0308,2007-01-22,recurring,1,1,0.053295550737623786
Jonglei,Pibor,SS0308,2007-01-22,unusual,5487,3536,188.62666100823265
Jonglei,Pibor,SS0308,2007-01-29,unusual,730,640,34.130709744552945
Jonglei,Pibor,SS0308,2007-02-05,unusual,585,502,26.782738004523072
Jonglei,Pibor,SS0308,2007-02-12,unusual,782,690,36.80590352456375
Jonglei,Pibor,SS0308,2007-02-19,recurring,2,2,0.10659155833830701
Jonglei,Pibor,SS0308,2007-02-19,unusual,838,679,36.21532176563153
Jonglei,Pibor,SS0308,2007-02-26,unusual,1601,1601,85.4179731440497
Jonglei,Pibor,SS0308,2007-03-05,unusual,10222,6733,359.1787092697395
Jonglei,Pibor,SS0308,2007-03-12,unusual,62,39,2.080021214345882
Jonglei,Pibor,SS0308,2007-03-19,unusual,32,23,1.2267302583006154
Jonglei,Pibor,SS0308,2007-03-26,unusual,61,60,3.2012219578061076
Jonglei,Pibor,SS0308,2007-04-09,unusual,141,132,7.044012122464063
Jonglei,Pibor,SS0308,2007-04-16,unusual,2,2,0.10663453264642728
Jonglei,Pibor,SS0308,2007-04-23,unusual,46,40,2.133409562736523
Jonglei,Pibor,SS0308,2007-04-30,unusual,309,252,13.447769090763993
Jonglei,Pibor,SS0308,2007-05-07,unusual,101,81,4.322617367010468
Jonglei,Pibor,SS0308,2007-05-21,recurring,1,1,0.053295550737623786
Jonglei,Pibor,SS0308,2007-05-28,unusual,63,53,2.8278233753123803
Jonglei,Pibor,SS0308,2007-06-04,recurring,1,1,0.053295779169153505
Jonglei,Pibor,SS0308,2007-06-04,unusual,53,47,2.5089674882400668
Jonglei,Pibor,SS0308,2007-06-18,unusual,22,22,1.173950775623831
Jonglei,Pibor,SS0308,2007-08-20,unusual,4,4,0.21307524326614202
Jonglei,Pibor,SS0308,2007-08-27,unusual,329,259,13.795224508239162
Jonglei,Pibor,SS0308,2007-09-03,recurring,4,2,0.10659132990677729
Jonglei,Pibor,SS0308,2007-09-03,unusual,653,421,22.47070278662227
Jonglei,Pibor,SS0308,2007-09-10,unusual,906,419,22.343070392529967
Jonglei,Pibor,SS0308,2007-09-17,unusual,75,65,3.4683924414854332
Jonglei,Pibor,SS0308,2007-09-24,unusual,59,53,2.8280068792838944
Jonglei,Pibor,SS0308,2007-10-01,unusual,19,19,1.012184136637642
Jonglei,Pibor,SS0308,2007-10-08,recurring,2,2,0.10659132990677729
Jonglei,Pibor,SS0308,2007-10-08,unusual,83,78,4.159313927614629
Jonglei,Pibor,SS0308,2007-10-15,unusual,26,22,1.1737999037694438
Jonglei,Pibor,SS0308,2007-10-29,recurring,6,4,0.2131828882450843
Jonglei,Pibor,SS0308,2007-11-05,recurring,3,3,0.15988688064440107
Jonglei,Pibor,SS0308,2007-11-12,recurring,7,4,0.2131828882450843
Jonglei,Pibor,SS0308,2007-11-12,unusual,12,12,0.6394998645748318
Jonglei,Pibor,SS0308,2007-11-26,recurring,8,5,0.26647843898270807
Jonglei,Pibor,SS0308,2007-11-26,unusual,83,78,4.1583119070567705
Jonglei,Pibor,SS0308,2007-12-03,recurring,2,1,0.053295779169153505
Jonglei,Pibor,SS0308,2007-12-03,unusual,261,177,9.435623416631133
Jonglei,Pibor,SS0308,2007-12-10,recurring,1,1,0.053295779169153505
Jonglei,Pibor,SS0308,2007-12-10,unusual,405,266,14.17997506596201
Jonglei,Pibor,SS0308,2007-12-17,recurring,2,2,0.10659155833830701
Jonglei,Pibor,SS0308,2007-12-17,unusual,7427,4573,243.91798933965433
Jonglei,Pibor,SS0308,2007-12-24,recurring,15,5,0.26647843898270807
Jonglei,Pibor,SS0308,2007-12-24,unusual,25005,10356,552.4016160998053
Jonglei,Pibor,SS0308,2007-12-31,recurring,1,1,0.053295779169153505
Jonglei,Pibor,SS0308,2007-12-31,unusual,24208,12141,647.5827370843533
Jonglei,Pochalla,SS0309,2007-01-01,recurring,8,4,0.21299718538103324
Jonglei,Pochalla,SS0309,2007-01-01,unusual,158,102,5.431954100339526
Jonglei,Pochalla,SS0309,2007-01-08,recurring,8,4,0.21299718538103324
Jonglei,Pochalla,SS0309,2007-01-08,unusual,1210,802,42.69585908581064
Jonglei,Pochalla,SS0309,2007-01-15,recurring,1,1,0.05324917519192962
Jonglei,Pochalla,SS0309,2007-01-15,unusual,10023,4888,260.16031666513146
Jonglei,Pochalla,SS0309,2007-01-22,recurring,2,2,0.10649883499717398
Jonglei,Pochalla,SS0309,2007-01-22,unusual,875,550,29.281992463457954
Jonglei,Pochalla,SS0309,2007-01-29,unusual,1308,896,47.692545141663636
Jonglei,Pochalla,SS0309,2007-02-05,recurring,3,3,0.15974801018910362
Jonglei,Pochalla,SS0309,2007-02-05,unusual,202,185,9.84840472803568
Jonglei,Pochalla,SS0309,2007-02-12,unusual,50,44,2.342761719340326
Jonglei,Pochalla,SS0309,2007-02-19,recurring,1,1,0.05324941749858699
Jonglei,Pochalla,SS0309,2007-02-19,unusual,24,17,0.9052626653893926
Jonglei,Pochalla,SS0309,2007-03-05,unusual,20,12,0.6388941471973876
Jonglei,Pochalla,SS0309,2007-03-12,unusual,93,51,2.7150617279138913
Jonglei,Pochalla,SS0309,2007-03-19,unusual,2,2,0.10654135828222924
Jonglei,Pochalla,SS0309,2007-04-09,unusual,1,1,0.0532964640932026
Jonglei,Pochalla,SS0309,2007-04-16,recurring,2,2,0.1064990772334142
Jonglei,Pochalla,SS0309,2007-04-23,unusual,1,1,0.05325617361086297
Jonglei,Pochalla,SS0309,2007-04-30,unusual,7,7,0.3727367087129874
Jonglei,Pochalla,SS0309,2007-05-07,recurring,2,2,0.10649859269051662
Jonglei,Pochalla,SS0309,2007-05-07,unusual,2,2,0.1064976227599819
Jonglei,Pochalla,SS0309,2007-06-04,unusual,1,1,0.053218332108198096
Jonglei,Pochalla,SS0309,2007-06-18,recurring,3,3,0.15974873696824143
Jonglei,Pochalla,SS0309,2007-06-18,unusual,3,3,0.15974801018910362
Jonglei,Pochalla,SS0309,2007-08-20,unusual,7,7,0.3729200732461354
Jonglei,Pochalla,SS0309,2007-08-27,unusual,8,8,0.4259863697149751
Jonglei,Pochalla,SS0309,2007-09-03,recurring,2,2,0.10649883499717398
Jonglei,Pochalla,SS0309,2007-09-03,unusual,36,23,1.2252027832229
Jonglei,Pochalla,SS0309,2007-09-17,unusual,6,4,0.21299209306959604
Jonglei,Pochalla,SS0309,2007-09-24,unusual,2,1,0.05324796260273371
Jonglei,Pochalla,SS0309,2007-10-08,recurring,7,6,0.3194969893231681
Jonglei,Pochalla,SS0309,2007-10-08,unusual,2,2,0.10649592520546743
Jonglei,Pochalla,SS0309,2007-10-29,recurring,10,7,0.37274689115340126
Jonglei,Pochalla,SS0309,2007-10-29,unusual,1,1,0.0532499019006503
Jonglei,Pochalla,SS0309,2007-11-05,recurring,1,1,0.05324941749858699
Jonglei,Pochalla,SS0309,2007-11-26,recurring,9,5,0.2662482985333018
Jonglei,Pochalla,SS0309,2007-11-26,unusual,2,1,0.0532499019006503
Jonglei,Pochalla,SS0309,2007-12-03,recurring,19,8,0.42599655095864564
Jonglei,Pochalla,SS0309,2007-12-03,unusual,8,6,0.31966705589263134
Jonglei,Pochalla,SS0309,2007-12-10,recurring,24,9,0.47924693726135925
Jonglei,Pochalla,SS0309,2007-12-10,unusual,36,34,1.811002850036684
Jonglei,Pochalla,SS0309,2007-12-17,recurring,28,10,0.5324953858854025
Jonglei,Pochalla,SS0309,2007-12-17,unusual,388,280,14.918829020481585
Jonglei,Pochalla,SS0309,2007-12-24,recurring,41,14,0.7454940245430837
Jonglei,Pochalla,SS0309,2007-12-24,unusual,1180,909,48.42746406073551
Jonglei,Pochalla,SS0309,2007-12-31,recurring,26,11,0.5857445610773321
Jonglei,Pochalla,SS0309,2007-12-31,unusual,8892,4627,246.4836343625847
Jonglei,Twic East,SS0310,2007-01-01,recurring,359,182,9.695893042344347
Jonglei,Twic East,SS0310,2007-01-01,unusual,2109,1134,60.387460344025996
Jonglei,Twic East,SS0310,2007-01-08,recurring,464,192,10.228700370262183
Jonglei,Twic East,SS0310,2007-01-08,unusual,2301,1171,62.37310283537787
Jonglei,Twic East,SS0310,2007-01-15,recurring,649,225,11.986878332469141
Jonglei,Twic East,SS0310,2007-01-15,unusual,3567,1686,89.80395650799048
Jonglei,Twic East,SS0310,2007-01-22,recurring,728,229,12.199787964294416
Jonglei,Twic East,SS0310,2007-01-22,unusual,3226,1520,80.95962692165389
