county_code,run_id,start_week,end_week,county_detected_weeks,peak_weekly_union_area_km2,cumulative_detected_area_km2_weeks,potential_cattle_exposure_weeks,flooded_rangeland_km2_weeks,state,county
SS0106,65,2018-11-12,2018-11-19,2,0.10702440632632046,0.16053307483668522,2.5366054420909117,0.07812754610830595,Central Equatoria,Yei
SS0106,66,2018-12-10,2019-01-14,6,5.404588788503458,14.662040361245012,227.02363775249285,5.329151360167791,Central Equatoria,Yei
SS0106,67,2019-01-28,2019-01-28,1,1.1241579095165848,1.1241579095165848,16.625679734019265,0.2922681134502673,Central Equatoria,Yei
SS0106,68,2019-02-18,2019-02-18,1,0.21411994542466553,0.21411994542466553,3.624145178382714,0.09421695041530537,Central Equatoria,Yei
SS0106,69,2019-04-01,2019-04-01,1,0.10703627768509141,0.10703627768509141,1.5409658497974588,0.028372123327874796,Central Equatoria,Yei
SS0106,70,2020-02-03,2020-02-03,1,2.354712354517546,2.354712354517546,38.025718638602626,1.085327556503285,Central Equatoria,Yei
SS0106,71,2020-02-17,2020-02-17,1,2.3545912445216017,2.3545912445216017,34.35791146896255,0.8424335869066658,Central Equatoria,Yei
SS0106,72,2020-03-16,2020-03-16,1,0.05351206933332131,0.05351206933332131,0.7525053890044008,0.01551850010666318,Central Equatoria,Yei
SS0106,73,2020-04-13,2020-04-13,1,0.7488535954031411,0.7488535954031411,11.07504247145269,0.05830361901104431,Central Equatoria,Yei
SS0106,74,2020-11-09,2020-11-09,1,0.107041958068549,0.107041958068549,1.6251703413506697,0.03639426574330666,Central Equatoria,Yei
SS0106,75,2020-12-21,2020-12-21,1,2.5159017524333156,2.5159017524333156,39.15588206219119,1.161066673515456,Central Equatoria,Yei
SS0106,76,2021-01-04,2021-01-11,2,2.7829947305546576,3.853503075899603,65.95523177837327,1.8091096356670995,Central Equatoria,Yei
SS0106,77,2021-01-25,2021-01-25,1,0.48148264066446483,0.48148264066446483,7.757990577422053,0.25839196182119345,Central Equatoria,Yei
SS0106,78,2021-03-08,2021-03-08,1,0.21409187947199668,0.21409187947199668,6.929641747954955,0.1627098170623365,Central Equatoria,Yei
SS0106,79,2021-11-29,2021-11-29,1,0.10707328903476976,0.10707328903476976,1.8065203901687035,0.040688840966637385,Central Equatoria,Yei
SS0106,80,2022-01-10,2022-01-10,1,0.48183316620367556,0.48183316620367556,8.461672231240453,0.21896640164550088,Central Equatoria,Yei
SS0106,81,2022-02-28,2022-02-28,1,0.21406071265712015,0.21406071265712015,3.01019642587998,0.023011512421888536,Central Equatoria,Yei
SS0106,82,2022-12-12,2022-12-12,1,0.2676528995056206,0.2676528995056206,4.195554548634081,0.10277066114341477,Central Equatoria,Yei
SS0106,83,2023-01-02,2023-01-09,2,0.9097832141969325,1.1237559111750048,16.140891667009594,0.6271579515539347,Central Equatoria,Yei
SS0106,84,2023-01-23,2023-01-23,1,0.7491925938646946,0.7491925938646946,10.496990709897752,0.3157146192695048,Central Equatoria,Yei
SS0106,85,2023-10-16,2023-10-16,1,0.05352837316002863,0.05352837316002863,0.7226052810314703,0.022481916727212024,Central Equatoria,Yei
SS0106,86,2024-01-22,2024-01-22,1,1.7656804369412917,1.7656804369412917,25.534489358270864,0.8459987527082516,Central Equatoria,Yei
SS0106,87,2024-02-05,2024-02-05,1,0.05352697978729799,0.05352697978729799,0.978426679841003,0.01498755434044344,Central Equatoria,Yei
SS0106,88,2024-03-04,2024-03-11,2,0.05350777515905252,0.10700308625348434,1.4192857424258327,0.03584298019908518,Central Equatoria,Yei
SS0106,89,2024-10-14,2024-10-14,1,0.8560254879723074,0.8560254879723074,10.781719974165359,0.4381779329113483,Central Equatoria,Yei
SS0106,90,2024-12-02,2024-12-02,1,0.16063882491826278,0.16063882491826278,8.741460931258091,0.0792484917091393,Central Equatoria,Yei
SS0106,91,2025-01-13,2025-01-20,2,2.194048484764023,2.6221892927251362,42.32172523730913,1.4615187388540045,Central Equatoria,Yei
SS0106,92,2025-02-03,2025-02-10,2,0.053522473476822346,0.1070242280375559,2.066585393562093,0.057258894351316404,Central Equatoria,Yei
SS0106,93,2025-03-17,2025-03-17,1,2.3536411235411,2.3536411235411,26.08608009188116,0.3669618143691836,Central Equatoria,Yei
SS0106,94,2025-12-15,2025-12-22,2,2.0340877186037467,2.3016822309741283,53.09290620405979,1.2365081751843015,Central Equatoria,Yei
SS0201,1,2000-11-27,2000-12-04,2,0.10707303462863157,0.1605680357842578,3.2063846097325133,0.15949730678581653,Eastern Equatoria,Budi
SS0201,2,2002-09-09,2002-09-09,1,0.05349235521822447,0.05349235521822447,0.8686486225564839,0.04172403707021509,Eastern Equatoria,Budi
SS0201,3,2002-09-30,2002-09-30,1,0.3211134001503117,0.3211134001503117,7.939031051454647,0.3168310433655201,Eastern Equatoria,Budi
SS0201,4,2002-10-14,2002-12-02,8,2.72823096223465,6.473551094573647,117.77594747673375,5.390655253864082,Eastern Equatoria,Budi
SS0201,5,2002-12-30,2003-01-27,5,3.906220212706462,5.993349069626006,114.33521486105126,4.316319778257356,Eastern Equatoria,Budi
SS0201,6,2003-02-24,2003-02-24,1,0.16047987412869974,0.16047987412869974,2.654938521666556,0.16047987412869974,Eastern Equatoria,Budi
SS0201,7,2003-03-17,2003-03-17,1,0.05350205827519986,0.05350205827519986,0.7739587359942951,0.053502058275199854,Eastern Equatoria,Budi
SS0201,8,2003-03-31,2003-03-31,1,0.05350658010782299,0.05350658010782299,1.0511232532983417,0.04708579049488423,Eastern Equatoria,Budi
SS0201,9,2003-06-02,2003-06-02,1,0.21397852689855085,0.21397852689855085,4.448957965967905,0.20541993096657793,Eastern Equatoria,Budi
SS0201,10,2003-10-06,2003-12-08,10,4.548185375544934,10.541891202760453,205.2560640250221,8.762255261626013,Eastern Equatoria,Budi
SS0201,11,2003-12-29,2004-01-19,4,2.4086531887906464,3.3183368430804068,95.48588130287126,1.5403488997794021,Eastern Equatoria,Budi
SS0201,12,2004-03-15,2004-03-22,2,0.05351000371095239,0.10701418009983549,2.024715615075474,0.09845351187761418,Eastern Equatoria,Budi
SS0201,13,2004-05-31,2004-06-07,2,0.05350175456073356,0.10700350912146712,1.5818684719217626,0.10593347403025245,Eastern Equatoria,Budi
SS0201,14,2004-06-21,2004-07-05,3,0.69530633180371,0.8022717617494999,13.628416910271369,0.6525269123027048,Eastern Equatoria,Budi
SS0201,15,2004-07-19,2004-07-19,1,0.053530863370992034,0.053530863370992034,0.8111275861322619,0.05353086337099203,Eastern Equatoria,Budi
SS0201,16,2004-10-18,2004-10-25,2,0.2676525252923849,0.48167932621015347,9.002220394719956,0.44476232008412475,Eastern Equatoria,Budi
SS0201,17,2004-11-15,2004-11-15,1,0.6419768212270499,0.6419768212270499,12.243342621562,0.5088062072583275,Eastern Equatoria,Budi
SS0201,18,2004-11-29,2004-11-29,1,0.10700790021228294,0.10700790021228294,1.5819333868780654,0.10058742619954597,Eastern Equatoria,Budi
SS0201,19,2004-12-13,2004-12-20,2,0.3747279813471657,0.42822744899570864,11.21588744220111,0.3014089819421709,Eastern Equatoria,Budi
SS0201,20,2005-01-17,2005-01-31,3,0.5351274225602914,0.6956298449407409,12.179809395891589,0.5602470918230622,Eastern Equatoria,Budi
SS0201,21,2005-03-07,2005-03-14,2,0.05350866851036475,0.10700767683862161,1.653136323076866,0.018191111858923515,Eastern Equatoria,Budi
SS0201,22,2005-03-28,2005-03-28,1,0.16054039392191757,0.16054039392191757,3.259589626372815,0.13377878584480243,Eastern Equatoria,Budi
SS0201,23,2005-04-18,2005-05-09,4,0.5882822025366303,0.9091695909327345,14.646521340512336,0.813446069549603,Eastern Equatoria,Budi
SS0201,24,2005-10-03,2005-10-17,3,0.21409377241224392,0.42802655285853053,9.54014116153493,0.3622238603316387,Eastern Equatoria,Budi
SS0201,25,2005-10-31,2005-11-07,2,0.8029502819972881,1.016926317477502,27.099445359491646,0.7707298865834153,Eastern Equatoria,Budi
SS0201,26,2005-11-21,2005-11-21,1,1.765884154632287,1.765884154632287,35.93500961880491,1.583415979239657,Eastern Equatoria,Budi
SS0201,27,2005-12-05,2005-12-19,3,1.9262053081034927,2.7288625467670378,51.12959400938953,2.348418186360861,Eastern Equatoria,Budi
SS0201,28,2006-01-09,2006-01-16,2,0.8562558703870587,1.65900180694815,31.226053995373903,1.1971629891726296,Eastern Equatoria,Budi
SS0201,29,2006-10-09,2006-10-30,4,0.8565601331942955,1.2312852177624258,26.023738789749437,1.1156548435121805,Eastern Equatoria,Budi
SS0201,30,2006-11-20,2006-11-20,1,0.3209769716097476,0.3209769716097476,6.924349917172714,0.20703008567321812,Eastern Equatoria,Budi
SS0201,31,2006-12-04,2006-12-18,3,0.802420422093388,1.7116332658555917,32.457112840440104,1.2399460607775146,Eastern Equatoria,Budi
SS0201,32,2007-01-15,2007-01-22,2,1.2840020092295794,2.461660604982592,48.85255065349658,1.9612852858413796,Eastern Equatoria,Budi
SS0201,33,2007-02-05,2007-02-05,1,0.10705312081017389,0.10705312081017389,2.3321324565733828,0.09741833993725824,Eastern Equatoria,Budi
SS0201,34,2007-10-15,2007-10-15,1,0.053531825581468226,0.053531825581468226,1.0031169443334855,0.053531825581468226,Eastern Equatoria,Budi
SS0201,35,2007-11-05,2007-11-05,1,0.2139595112105546,0.2139595112105546,3.8344612725434986,0.18186650340060034,Eastern Equatoria,Budi
SS0201,36,2007-11-26,2007-12-10,3,6.79519540908439,7.651400702955894,145.19507664697318,6.27193133379903,Eastern Equatoria,Budi
SS0201,37,2007-12-24,2008-01-21,5,4.922843856916948,13.216795543423657,283.5789674690943,11.187679274231964,Eastern Equatoria,Budi
SS0201,38,2008-02-04,2008-02-11,2,0.053537526123729154,0.10706617710267616,2.0292524587210385,0.09207584729092765,Eastern Equatoria,Budi
SS0201,39,2008-02-25,2008-02-25,1,0.05351103827234504,0.05351103827234504,0.7450890589714033,0.03478217487702428,Eastern Equatoria,Budi
SS0201,40,2008-03-10,2008-03-10,1,0.053503723647397944,0.053503723647397944,0.998466491937249,0.02835697353312091,Eastern Equatoria,Budi
SS0201,41,2008-03-24,2008-03-24,1,0.3744315580867855,0.3744315580867855,7.662879300962013,0.3733616969351005,Eastern Equatoria,Budi
SS0201,42,2008-04-14,2008-04-14,1,0.16046591264380544,0.16046591264380544,2.6057647567894335,0.15083791051811132,Eastern Equatoria,Budi
SS0201,43,2008-05-05,2008-06-02,5,0.8560560290787952,2.2472326444424415,43.70446293792607,2.0508043313016713,Eastern Equatoria,Budi
SS0201,44,2008-07-21,2008-07-21,1,0.10696986713935594,0.10696986713935594,2.43055858369043,0.10696986713935594,Eastern Equatoria,Budi
SS0201,45,2008-10-27,2008-10-27,1,0.05352962111594038,0.05352962111594038,1.0030756355101798,0.053529621115940375,Eastern Equatoria,Budi
SS0201,46,2008-12-15,2009-02-02,8,5.08234445558013,15.462685914685073,287.0516448889124,13.78793677495301,Eastern Equatoria,Budi
SS0201,47,2009-03-16,2009-04-06,4,0.9628468617026655,1.6047735174524518,27.591030841264818,1.550753288567255,Eastern Equatoria,Budi
