state,county,county_code,week,flooded_rangeland_km2,potential_cattle_exposed
Central Equatoria,Juba,SS0101,2000-12-18,0.0,1.3605436240832465
Central Equatoria,Terekeka,SS0105,2000-11-20,0.0,0.0
Central Equatoria,Terekeka,SS0105,2000-11-27,0.0,0.0
Eastern Equatoria,Budi,SS0201,2000-11-27,0.10600230563019032,2.052351331384187
Eastern Equatoria,Budi,SS0201,2000-12-04,0.053495001155626214,1.1540332783483263
Eastern Equatoria,Ikotos,SS0202,2000-12-04,0.2676920525478919,4.487068701813413
Eastern Equatoria,Kapoeta East,SS0203,2000-04-10,0.05344899231956301,0.9586523834696796
Eastern Equatoria,Kapoeta East,SS0203,2000-04-17,0.05506027424182133,1.7632947621093775
Eastern Equatoria,Kapoeta East,SS0203,2000-10-09,0.12191803416322904,2.9454711059366305
Eastern Equatoria,Kapoeta East,SS0203,2000-11-20,0.0770115429542462,1.720691996733129
Eastern Equatoria,Kapoeta East,SS0203,2000-12-04,1.2304741841150773,23.985909329575883
Eastern Equatoria,Kapoeta East,SS0203,2000-12-18,0.056696252396027665,1.9031229178594817
Eastern Equatoria,Kapoeta South,SS0205,2000-12-04,0.0422523401708774,1.2071651687253553
Eastern Equatoria,Lafon,SS0206,2000-09-11,0.04437881891969288,0.7264101757697075
Eastern Equatoria,Lafon,SS0206,2000-12-25,0.5272363030956461,0.0
Eastern Equatoria,Magwi,SS0207,2000-02-28,0.018741181128536333,0.42224656892115486
Jonglei,Akobo,SS0301,2000-02-28,0.10216159999719317,1.830224256899892
Jonglei,Akobo,SS0301,2000-10-30,0.02339051567250884,2.126364562591382
Jonglei,Akobo,SS0301,2000-11-13,0.012226933004552864,1.0631902875324712
Jonglei,Akobo,SS0301,2000-12-25,0.15908687976077668,2.1372494710345773
Jonglei,Ayod,SS0302,2000-02-28,0.0037204489728773667,10.862741598934987
Jonglei,Ayod,SS0302,2000-03-06,0.0,0.8141311783904945
Jonglei,Ayod,SS0302,2000-03-13,0.0037204435788246587,14.994544963924588
Jonglei,Ayod,SS0302,2000-03-20,0.0,0.4652721800998875
Jonglei,Ayod,SS0302,2000-03-27,0.003715533498054422,13.47918175293378
Jonglei,Ayod,SS0302,2000-04-03,0.003184035007849291,30.882859340716013
Jonglei,Ayod,SS0302,2000-04-10,0.0,4.669710337634298
Jonglei,Ayod,SS0302,2000-04-17,0.0,1.2545553192558667
Jonglei,Ayod,SS0302,2000-05-01,0.0010629942837349694,13.175422531646714
Jonglei,Ayod,SS0302,2000-05-15,0.0,2.365774030590629
Jonglei,Ayod,SS0302,2000-05-29,0.0005314227170754775,1.2673360256393273
Jonglei,Ayod,SS0302,2000-06-05,0.0,0.737518929930829
Jonglei,Ayod,SS0302,2000-06-12,0.0,2.703617397122833
Jonglei,Ayod,SS0302,2000-06-19,0.0,16.301583129028405
Jonglei,Ayod,SS0302,2000-07-24,0.0,3.1899192203333975
Jonglei,Ayod,SS0302,2000-07-31,0.0,7.65951698331724
Jonglei,Ayod,SS0302,2000-08-21,0.001063560712695366,23.440261886304818
Jonglei,Ayod,SS0302,2000-09-11,0.0,2.51408351540405
Jonglei,Ayod,SS0302,2000-09-18,0.0,4.59951787248953
Jonglei,Ayod,SS0302,2000-10-16,0.0015945601167787118,13.617378789899771
Jonglei,Ayod,SS0302,2000-10-23,0.0015945520436185412,6.684431220044772
Jonglei,Ayod,SS0302,2000-11-13,0.0,0.40705732900612623
Jonglei,Ayod,SS0302,2000-11-20,0.001063560712695366,9.241203306374754
Jonglei,Ayod,SS0302,2000-11-27,0.006910046733210221,18.53806594894383
Jonglei,Ayod,SS0302,2000-12-04,0.009035824002418535,15.97679394899112
Jonglei,Ayod,SS0302,2000-12-11,0.026044999820139147,28.490693921861997
Jonglei,Ayod,SS0302,2000-12-18,0.002125966988448157,10.472692059145553
Jonglei,Ayod,SS0302,2000-12-25,0.0053149956224432,19.737371100055498
Jonglei,Bor South,SS0303,2000-02-28,0.0,2.5591322663739673
Jonglei,Bor South,SS0303,2000-03-06,0.0,2.2803626560015893
Jonglei,Bor South,SS0303,2000-03-27,0.0,3.5894386391693947
Jonglei,Bor South,SS0303,2000-04-17,0.0,1.762672313976484
Jonglei,Bor South,SS0303,2000-05-08,0.0,0.6612192120646662
Jonglei,Bor South,SS0303,2000-05-15,0.0,0.9365886553191121
Jonglei,Bor South,SS0303,2000-05-29,0.0,0.6612218902516909
Jonglei,Bor South,SS0303,2000-06-19,0.0,0.6612192120646662
Jonglei,Bor South,SS0303,2000-09-11,0.0,0.27536718318651154
Jonglei,Bor South,SS0303,2000-10-23,0.0,0.9365942984714286
Jonglei,Bor South,SS0303,2000-10-30,0.0,0.4183010082437264
Jonglei,Bor South,SS0303,2000-11-27,0.9044306496611327,12.991457021346465
Jonglei,Bor South,SS0303,2000-12-04,0.9412541588121487,18.851096352616995
Jonglei,Bor South,SS0303,2000-12-11,0.1599864250267222,2.932761017345038
Jonglei,Bor South,SS0303,2000-12-18,1.7052428751087039,24.443742138596125
Jonglei,Bor South,SS0303,2000-12-25,0.26638319371661645,3.4904779071130467
Jonglei,Canal/Pigi,SS0304,2000-12-11,0.0,1.2181229471768567
Jonglei,Canal/Pigi,SS0304,2000-12-25,0.4814780068940331,16.66346390825127
Jonglei,Duk,SS0305,2000-02-28,0.0005317986924492213,88.34909195884256
Jonglei,Duk,SS0305,2000-03-13,0.0,1.4768367057124172
Jonglei,Duk,SS0305,2000-03-27,0.0,3.117771894661018
Jonglei,Duk,SS0305,2000-04-03,0.0,10.1968422338014
Jonglei,Duk,SS0305,2000-05-01,0.0,6.883356906509342
Jonglei,Duk,SS0305,2000-05-15,0.0,0.4492906257856481
Jonglei,Duk,SS0305,2000-06-12,0.0,0.6081967395320605
Jonglei,Duk,SS0305,2000-06-19,0.0,2.561686819502546
Jonglei,Duk,SS0305,2000-07-10,0.0,0.3040983697660303
Jonglei,Duk,SS0305,2000-07-24,0.0,0.9123010868178595
Jonglei,Duk,SS0305,2000-07-31,0.0,0.9123010868178595
Jonglei,Duk,SS0305,2000-08-21,0.0,2.1567714113467744
Jonglei,Duk,SS0305,2000-09-18,0.0,1.1245058671948294
Jonglei,Duk,SS0305,2000-10-16,0.0,0.7958019778523757
Jonglei,Duk,SS0305,2000-10-23,0.0,0.6082012228728648
Jonglei,Duk,SS0305,2000-11-27,0.0,1.3601103136123502
Jonglei,Duk,SS0305,2000-12-04,0.0,2.4583826613034625
Jonglei,Duk,SS0305,2000-12-11,0.002659514037936545,1.979372294544119
Jonglei,Duk,SS0305,2000-12-18,0.0,13.926785565297232
Jonglei,Duk,SS0305,2000-12-25,0.0,4.293768716760048
Jonglei,Fangak,SS0306,2000-02-28,0.0,0.595386628499989
Jonglei,Fangak,SS0306,2000-03-06,0.0,4.037830082986556
Jonglei,Fangak,SS0306,2000-03-13,0.0,1.158293981454567
Jonglei,Fangak,SS0306,2000-03-27,0.0,8.620586846510585
Jonglei,Fangak,SS0306,2000-04-03,0.0005303786438745062,23.748425264218977
Jonglei,Fangak,SS0306,2000-05-01,0.0,11.619010619747264
Jonglei,Fangak,SS0306,2000-06-12,0.0,0.5953794842097073
Jonglei,Fangak,SS0306,2000-07-24,0.0,2.5641018468147183
Jonglei,Fangak,SS0306,2000-07-31,0.0,1.382265263801744
Jonglei,Fangak,SS0306,2000-09-18,0.0,8.034810369859157
Jonglei,Fangak,SS0306,2000-10-02,0.0,4.704044937584255
Jonglei,Fangak,SS0306,2000-10-16,0.0,13.454354276002038
Jonglei,Fangak,SS0306,2000-10-23,0.0,3.328935084809183
Jonglei,Fangak,SS0306,2000-10-30,0.0,0.6911366947476323
Jonglei,Fangak,SS0306,2000-11-06,0.0,2.1468477788651494
Jonglei,Fangak,SS0306,2000-11-13,0.0,1.4092322080404147
Jonglei,Fangak,SS0306,2000-11-20,0.0,3.820209173459302
Jonglei,Fangak,SS0306,2000-11-27,0.00741244401000342,11.23474014343245
Jonglei,Fangak,SS0306,2000-12-04,0.0010599416265641328,8.222467540207031
Jonglei,Fangak,SS0306,2000-12-11,0.002649936825568757,20.70939009066551
Jonglei,Fangak,SS0306,2000-12-18,0.0,3.9552474736206293
Jonglei,Fangak,SS0306,2000-12-25,0.0,8.726700865466041
Jonglei,Pibor,SS0308,2000-03-27,0.10567133356368386,1.1763200188506753
Jonglei,Pibor,SS0308,2000-07-31,6.138727496434418,111.55598661167971
Jonglei,Pibor,SS0308,2000-11-27,0.5725861985583006,0.0
Jonglei,Pibor,SS0308,2000-12-18,0.0927791432384113,0.0
Jonglei,Pochalla,SS0309,2000-12-04,0.05327868467285458,0.5438862339502643
Jonglei,Pochalla,SS0309,2000-12-18,0.6042820503317696,1.594431155270889
Jonglei,Pochalla,SS0309,2000-12-25,1.7574068898874358,17.650060416579798
Jonglei,Twic East,SS0310,2000-02-28,0.0,3.4850302449643435
Jonglei,Twic East,SS0310,2000-03-13,0.0,0.5781508959348396
Jonglei,Twic East,SS0310,2000-03-27,0.0,3.991857953798638
Jonglei,Twic East,SS0310,2000-05-01,0.0,2.359388601028569
Jonglei,Twic East,SS0310,2000-05-15,0.0,2.8073645142010006
Jonglei,Twic East,SS0310,2000-06-19,0.0,1.8464351420426577
Jonglei,Twic East,SS0310,2000-07-31,0.0,2.549473132308452
Jonglei,Twic East,SS0310,2000-08-21,0.0,2.025718817251772
Jonglei,Twic East,SS0310,2000-09-11,0.0,0.8252836773251988
Jonglei,Twic East,SS0310,2000-10-16,0.0,0.46535624408919807
Jonglei,Twic East,SS0310,2000-10-23,0.0,0.3578175023219043
Jonglei,Twic East,SS0310,2000-11-27,0.0,17.8980000223071
Jonglei,Twic East,SS0310,2000-12-04,0.002663117500394655,16.05448067337462
Jonglei,Twic East,SS0310,2000-12-11,0.0010651810439420324,2.267466835635813
Jonglei,Twic East,SS0310,2000-12-18,0.0,8.908260097893109
Jonglei,Twic East,SS0310,2000-12-25,0.0,0.5067409390611706
Jonglei,Uror,SS0311,2000-04-10,0.10652121431824585,1.6099406131946106
Jonglei,Uror,SS0311,2000-11-27,0.6920092049495413,9.092092880944856
Jonglei,Uror,SS0311,2000-12-04,0.6387321758200192,8.347691840830763
Jonglei,Uror,SS0311,2000-12-18,0.21278486541078462,3.8694157709368677
Jonglei,Uror,SS0311,2000-12-25,0.2660360971679386,4.530677966486479
Lakes,Awerial,SS0401,2000-02-28,0.0,13.83337864688983
Lakes,Awerial,SS0401,2000-03-06,0.0,0.8160713571509819
Lakes,Awerial,SS0401,2000-03-27,0.0,8.271840483259913
Lakes,Awerial,SS0401,2000-04-17,0.0,7.090168324610551
Lakes,Awerial,SS0401,2000-05-01,0.0,8.271840483259913
Lakes,Awerial,SS0401,2000-05-15,0.0,8.271840483259913
Lakes,Awerial,SS0401,2000-05-29,0.0,7.090149652242789
Lakes,Awerial,SS0401,2000-06-26,0.0,5.908458821225664
Lakes,Awerial,SS0401,2000-08-28,0.0,7.090144984541227
Lakes,Awerial,SS0401,2000-09-11,0.0,2.363381662034249
Lakes,Awerial,SS0401,2000-10-23,0.0,8.271845150961473
Lakes,Awerial,SS0401,2000-10-30,0.0,7.090149652242789
Lakes,Awerial,SS0401,2000-11-20,0.0,5.6850717262624615
Lakes,Awerial,SS0401,2000-11-27,0.0,11.22791080239029
Lakes,Awerial,SS0401,2000-12-04,0.0,11.593544552154327
Lakes,Awerial,SS0401,2000-12-18,0.36440554074760545,14.82303472681238
Lakes,Awerial,SS0401,2000-12-25,0.0,10.635231480697284
Lakes,Yirol East,SS0407,2000-02-28,0.0,3.504828910492595
Lakes,Yirol East,SS0407,2000-03-06,0.0,1.5057756238250422
Lakes,Yirol East,SS0407,2000-03-13,0.0,2.509622729784259
Lakes,Yirol East,SS0407,2000-03-27,0.0,4.75094705052858
Lakes,Yirol East,SS0407,2000-04-03,0.0,0.48460591509401124
Lakes,Yirol East,SS0407,2000-04-17,0.0,0.5019241078603771
Lakes,Yirol East,SS0407,2000-05-01,0.0,0.2423018631025968
Lakes,Yirol East,SS0407,2000-05-15,0.0,3.011569943825675
Lakes,Yirol East,SS0407,2000-06-19,0.0,1.4884563410609835
Lakes,Yirol East,SS0407,2000-07-31,0.0,0.25096480360703405
Lakes,Yirol East,SS0407,2000-08-21,0.0,2.7606106392406424
Lakes,Yirol East,SS0407,2000-08-28,0.0,0.5019230063143838
Lakes,Yirol East,SS0407,2000-09-11,0.0,3.262531446856916
Lakes,Yirol East,SS0407,2000-09-25,0.0,1.0038603136513364
Lakes,Yirol East,SS0407,2000-10-16,0.0,0.9692216592938601
Lakes,Yirol East,SS0407,2000-10-23,0.0,0.0
Lakes,Yirol East,SS0407,2000-11-13,0.0,0.0
Lakes,Yirol East,SS0407,2000-11-20,0.0,0.0
Lakes,Yirol East,SS0407,2000-11-27,0.00852865101466,6.903331574475822
Lakes,Yirol East,SS0407,2000-12-04,0.0,2.976921469004469
Lakes,Yirol East,SS0407,2000-12-11,0.0,0.250963704052144
Lakes,Yirol East,SS0407,2000-12-18,0.0,3.627355869470101
Lakes,Yirol East,SS0407,2000-12-25,0.0,0.5019274077724053
Lakes,Yirol West,SS0408,2000-09-18,0.0,5.053995431584
Lakes,Yirol West,SS0408,2000-10-30,0.0,7.580993147376
Lakes,Yirol West,SS0408,2000-11-27,0.0,2.566491632565477
Lakes,Yirol West,SS0408,2000-12-04,0.0,2.566491632565477
Lakes,Yirol West,SS0408,2000-12-18,0.10560463601836007,4.737167721782615
Lakes,Yirol West,SS0408,2000-12-25,0.5839641470746816,24.171879934476305
Northern Bahr el Ghazal,Aweil Centre,SS0501,2000-10-16,1.0791677877149157,38.373002327673724
Northern Bahr el Ghazal,Aweil Centre,SS0501,2000-10-23,1.1544591145170768,54.17123005336271
Northern Bahr el Ghazal,Aweil Centre,SS0501,2000-10-30,2.223139439637277,122.69169468494678
Northern Bahr el Ghazal,Aweil East,SS0502,2000-10-30,0.11981387091617202,74.8123977679813
Northern Bahr el Ghazal,Aweil South,SS0504,2000-11-20,0.2508893174524671,18.026841119334556
Northern Bahr el Ghazal,Aweil West,SS0505,2000-10-30,0.1145036540588403,10.629358790128585
Unity,Koch,SS0603,2000-03-13,0.0,1.5709337970337538
Unity,Koch,SS0603,2000-03-27,0.0,11.48609996093563
Unity,Koch,SS0603,2000-04-03,0.0,23.99551549353789
Unity,Koch,SS0603,2000-09-11,0.0,1.5709512166371522
Unity,Koch,SS0603,2000-09-18,0.0,0.6418904945122105
Unity,Koch,SS0603,2000-10-23,0.0,4.71258326294562
Unity,Koch,SS0603,2000-10-30,0.0,1.570837838715332
Unity,Koch,SS0603,2000-11-06,0.0,4.4149929626290305
Unity,Koch,SS0603,2000-11-20,0.0,12.305950288191433
Unity,Koch,SS0603,2000-11-27,0.0,7.85427635167297
Unity,Koch,SS0603,2000-12-04,0.0,1.5708291049529874
Unity,Koch,SS0603,2000-12-11,0.0,12.827990187576122
Unity,Koch,SS0603,2000-12-18,0.42435008513443734,32.30464724342854
Unity,Koch,SS0603,2000-12-25,0.0,17.781532499844573
Unity,Leer,SS0604,2000-03-06,0.0,1.9172891774305227
Unity,Leer,SS0604,2000-12-11,0.0,3.8345476175657187
Unity,Mayendit,SS0605,2000-04-03,0.0,4.664345960305255
Unity,Mayendit,SS0605,2000-05-01,0.0,4.6641906149417345
Unity,Mayendit,SS0605,2000-09-11,0.0,1.5547274728644829
Unity,Mayendit,SS0605,2000-10-16,0.0,18.115489590194116
Unity,Mayendit,SS0605,2000-10-23,0.0,4.6642233887268
Unity,Mayendit,SS0605,2000-10-30,0.0,3.1094631420772516
Unity,Mayendit,SS0605,2000-11-20,0.4258097713097164,21.72775034548987
Unity,Mayendit,SS0605,2000-11-27,0.0,3.1094631420772516
Unity,Mayendit,SS0605,2000-12-11,0.0,9.328806528124575
Unity,Mayendit,SS0605,2000-12-25,0.0,3.1094631420772516
Unity,Mayom,SS0606,2000-03-13,0.0,13.538295524412819
Unity,Mayom,SS0606,2000-03-27,0.0,4.372248954442693
Unity,Mayom,SS0606,2000-09-11,0.0,1.570741629099444
Unity,Mayom,SS0606,2000-10-16,0.0,3.141430675405064
Unity,Mayom,SS0606,2000-10-23,0.0,4.505254596971046
Unity,Mayom,SS0606,2000-10-30,0.0,6.070389251528627
Unity,Mayom,SS0606,2000-11-06,0.0,1.464406314947466
Unity,Mayom,SS0606,2000-11-20,0.0,13.92619350772416
Unity,Mayom,SS0606,2000-11-27,0.0,12.246843519078183
Unity,Mayom,SS0606,2000-12-04,0.0,7.6410480019521
Unity,Mayom,SS0606,2000-12-11,0.0,10.995156288124932
Unity,Mayom,SS0606,2000-12-18,0.0,25.13148059491006
Unity,Mayom,SS0606,2000-12-25,0.0,240.37994461083167
Unity,Panyijiar,SS0607,2000-03-13,0.0,1.114315041244419
Unity,Panyijiar,SS0607,2000-03-27,0.0,25.231946531222565
Unity,Panyijiar,SS0607,2000-04-03,0.0,45.91778187690733
Unity,Panyijiar,SS0607,2000-04-10,0.0,3.9225295923714487
Unity,Panyijiar,SS0607,2000-04-17,0.0,6.470382664263073
Unity,Panyijiar,SS0607,2000-05-01,0.0,15.937008707390035
Unity,Panyijiar,SS0607,2000-05-08,0.0,0.688583542375295
Unity,Panyijiar,SS0607,2000-05-15,0.0,0.7189257457986695
Unity,Panyijiar,SS0607,2000-06-12,0.0,0.7868440056259242
Unity,Panyijiar,SS0607,2000-06-19,0.0,1.573692015165631
Unity,Panyijiar,SS0607,2000-07-24,0.0,0.7423651577907575
Unity,Panyijiar,SS0607,2000-07-31,0.0,5.508055867150385
Unity,Panyijiar,SS0607,2000-08-21,0.0,0.0
Unity,Panyijiar,SS0607,2000-08-28,0.0,2.36056403154565
Unity,Panyijiar,SS0607,2000-09-11,0.0,2.3606799191780827
Unity,Panyijiar,SS0607,2000-09-18,0.0,1.0510014416224693
Unity,Panyijiar,SS0607,2000-10-02,0.0,0.0
Unity,Panyijiar,SS0607,2000-10-16,0.0,3.6627315129268148
Unity,Panyijiar,SS0607,2000-10-23,0.0,1.573712010934497
Unity,Panyijiar,SS0607,2000-11-27,0.0,1.0611120499782052
Unity,Panyijiar,SS0607,2000-12-04,0.0,5.055276441316608
Unity,Panyijiar,SS0607,2000-12-11,0.0,10.132215542558427
Unity,Panyijiar,SS0607,2000-12-18,0.0,8.851192801864
Unity,Panyijiar,SS0607,2000-12-25,0.0,9.17900683624589
Unity,Pariang,SS0608,2000-02-28,0.0,14.898695212156197
Unity,Pariang,SS0608,2000-03-06,0.0,1.0187332835548564
Unity,Pariang,SS0608,2000-03-13,0.0,12.511089390474448
Unity,Pariang,SS0608,2000-03-27,0.0,12.0630157935155
Unity,Pariang,SS0608,2000-04-03,0.0,17.028064342120533
Unity,Pariang,SS0608,2000-04-17,0.0,11.829826184703453
Unity,Pariang,SS0608,2000-05-01,0.0,13.490537602530651
Unity,Pariang,SS0608,2000-06-12,0.0,7.390269971314486
Unity,Pariang,SS0608,2000-10-02,0.0,10.346450079307697
Unity,Pariang,SS0608,2000-10-23,0.0,4.447369929404738
Unity,Pariang,SS0608,2000-10-30,0.0,2.496796295444227
Unity,Pariang,SS0608,2000-11-06,0.0,2.982397033835443
Unity,Pariang,SS0608,2000-11-13,0.0,2.969297931634146
Unity,Pariang,SS0608,2000-11-20,0.0,4.460560010528129
Unity,Pariang,SS0608,2000-11-27,0.0010585318980190614,11.39146338029703
Unity,Pariang,SS0608,2000-12-04,0.050230200589749,18.31578647552288
Unity,Pariang,SS0608,2000-12-11,0.8914677859513921,62.93320173539753
Unity,Pariang,SS0608,2000-12-18,0.0,10.42543550629418
Unity,Pariang,SS0608,2000-12-25,0.2115236944536129,31.318763551815984
Upper Nile,Baliet,SS0701,2000-02-28,4.347513681384097,115.03620881596144
Upper Nile,Baliet,SS0701,2000-03-06,0.8475632700348107,28.701410975254262
Upper Nile,Longochuk,SS0703,2000-11-13,0.18810663018650023,3.509816591860966
Upper Nile,Longochuk,SS0703,2000-11-20,0.18810663018650023,3.509816591860966
Upper Nile,Longochuk,SS0703,2000-12-04,0.004768599824078357,0.9119611680361187
Upper Nile,Longochuk,SS0703,2000-12-18,3.8953604455636692,216.03851817426658
Upper Nile,Longochuk,SS0703,2000-12-25,4.24894186077976,343.81907467365374
Upper Nile,Luakpiny/Nasir,SS0704,2000-02-28,1.6396445275631553,177.50360647703545
Upper Nile,Luakpiny/Nasir,SS0704,2000-03-06,0.05878450479163951,8.420223911657686
Upper Nile,Luakpiny/Nasir,SS0704,2000-03-27,0.0,4.007776947140318
Upper Nile,Luakpiny/Nasir,SS0704,2000-07-10,0.0,18.38789291749245
Upper Nile,Luakpiny/Nasir,SS0704,2000-09-04,0.0,1.4144622733675931
Upper Nile,Luakpiny/Nasir,SS0704,2000-10-23,0.0,2.6718586008854324
Upper Nile,Luakpiny/Nasir,SS0704,2000-10-30,0.05783570819900791,28.749946527907902
Upper Nile,Luakpiny/Nasir,SS0704,2000-11-13,0.9555635851071211,62.19686944784928
Upper Nile,Luakpiny/Nasir,SS0704,2000-11-20,1.133327150262225,74.27213353782422
Upper Nile,Luakpiny/Nasir,SS0704,2000-11-27,1.1405871454468568,79.38306547281286
Upper Nile,Luakpiny/Nasir,SS0704,2000-12-04,1.7530237741509591,135.10503973972223
Upper Nile,Luakpiny/Nasir,SS0704,2000-12-11,0.007428722566159048,2.8289323173747873
Upper Nile,Luakpiny/Nasir,SS0704,2000-12-18,0.21999750972912513,52.60976226008081
Upper Nile,Luakpiny/Nasir,SS0704,2000-12-25,2.022196824195373,135.0650599716255
Upper Nile,Maban,SS0705,2000-11-13,1.5828427259252957,11.136393820488689
Upper Nile,Maban,SS0705,2000-11-20,1.9478597402375566,13.995558930146377
Upper Nile,Maban,SS0705,2000-11-27,4.0553645337677375,32.351596757460676
Upper Nile,Maban,SS0705,2000-12-04,13.452609597862326,99.13415370441987
Upper Nile,Maban,SS0705,2000-12-11,9.887970466995677,78.22389075585123
Upper Nile,Maban,SS0705,2000-12-18,4.061373570137124,35.48777384936446
Upper Nile,Maban,SS0705,2000-12-25,0.43249962768142325,4.167072746138624
Upper Nile,Maiwut,SS0706,2000-12-18,3.1545661713956727,49.48531716589657
Upper Nile,Panyikang,SS0710,2000-03-27,0.0,0.5896161151675782
Upper Nile,Panyikang,SS0710,2000-04-03,0.0,1.713897351271127
Upper Nile,Ulang,SS0712,2000-02-28,0.031269510039167364,16.752341926901593
Upper Nile,Ulang,SS0712,2000-04-03,0.05519851651998682,3.685815825386932
Upper Nile,Ulang,SS0712,2000-06-19,0.0010613537119080795,1.4063583484896431
Upper Nile,Ulang,SS0712,2000-10-30,0.0,0.8024011291592205
Upper Nile,Ulang,SS0712,2000-11-13,0.05465594701760666,10.82196976345912
Upper Nile,Ulang,SS0712,2000-11-20,0.031839750497987776,10.595356524134141
Upper Nile,Ulang,SS0712,2000-11-27,0.13160471128366408,25.9060367540539
Upper Nile,Ulang,SS0712,2000-12-04,0.25949287389067394,37.05730639246878
Upper Nile,Ulang,SS0712,2000-12-11,0.0005306754050820206,2.8127090070039134
Upper Nile,Ulang,SS0712,2000-12-18,0.10135258038999867,11.170940513760351
Upper Nile,Ulang,SS0712,2000-12-25,0.12204960151292901,19.911722538930196
Warrap,Gogrial East,SS0801,2000-05-01,0.0,7.287011522051698
Warrap,Gogrial East,SS0801,2000-06-12,0.0,2.42900850006205
Warrap,Gogrial East,SS0801,2000-09-25,0.0,38.13111191630137
Warrap,Gogrial East,SS0801,2000-10-23,0.0005300655937877682,54.71717642946837
Warrap,Gogrial East,SS0801,2000-10-30,0.0010601311875755364,29.46298991507395
Warrap,Gogrial East,SS0801,2000-11-06,0.001061443518822318,5.878081142918313
Warrap,Gogrial East,SS0801,2000-11-13,0.0,4.268954566131255
Warrap,Gogrial East,SS0801,2000-11-20,0.6889153666298837,43.85440474764512
Warrap,Gogrial East,SS0801,2000-11-27,3.7174133756116987,241.8567946439965
Warrap,Gogrial East,SS0801,2000-12-04,0.9713073222834994,65.55978871893663
Warrap,Gogrial East,SS0801,2000-12-11,1.7287073836892666,232.4368556043527
Warrap,Gogrial East,SS0801,2000-12-18,0.6554982668148721,199.91519136900567
Warrap,Gogrial East,SS0801,2000-12-25,1.3269160225936134,275.46260735212655
Warrap,Gogrial West,SS0802,2000-10-23,0.023362958562528874,2.9809611101564606
Warrap,Gogrial West,SS0802,2000-10-30,0.18273594116639297,21.845564509061255
Warrap,Gogrial West,SS0802,2000-11-06,0.10248147878352283,11.916998956845536
Warrap,Tonj North,SS0804,2000-03-13,0.0,9.104844611645998
Warrap,Tonj North,SS0804,2000-03-27,0.0,14.171751088984974
Warrap,Tonj North,SS0804,2000-04-03,0.0,13.619244970520299
Warrap,Tonj North,SS0804,2000-05-01,0.0,10.249562654777643
Warrap,Tonj North,SS0804,2000-07-31,0.0,4.822540299972864
Warrap,Tonj North,SS0804,2000-09-11,0.0,389.6231011903542
Warrap,Tonj North,SS0804,2000-10-23,0.0,1.607537151142863
Warrap,Tonj North,SS0804,2000-10-30,0.0,6.418227711270894
Warrap,Tonj North,SS0804,2000-11-06,0.0,12.109934543267531
Warrap,Tonj North,SS0804,2000-11-13,0.0,1.6075282657974324
Warrap,Tonj North,SS0804,2000-11-20,0.0,9.64514291481103
Warrap,Tonj North,SS0804,2000-11-27,0.0,4.8226025553301
Warrap,Tonj North,SS0804,2000-12-04,0.0,1.607537151142863
Warrap,Tonj North,SS0804,2000-12-11,0.0,12.525931231417411
Warrap,Tonj North,SS0804,2000-12-18,0.0,118.35906421088603
Warrap,Tonj North,SS0804,2000-12-25,0.10574978089840992,230.92258650739734
Warrap,Tonj South,SS0805,2000-12-25,0.2660299627621534,9.882945152966158
Warrap,Twic,SS0806,2000-02-28,0.0,34.512492945549184
Warrap,Twic,SS0806,2000-03-06,0.0,18.744987151542293
Warrap,Twic,SS0806,2000-03-13,0.0,23.817015002369928
Warrap,Twic,SS0806,2000-03-27,0.0,13.78290645487594
Warrap,Twic,SS0806,2000-04-03,0.0,13.782841957255176
Warrap,Twic,SS0806,2000-04-10,0.0,2.536107117937856
Warrap,Twic,SS0806,2000-05-01,0.0,7.497792829831521
Warrap,Twic,SS0806,2000-06-12,0.0,1.8744267171307887
Warrap,Twic,SS0806,2000-07-24,0.0,3.749079078045727
Warrap,Twic,SS0806,2000-07-31,0.0,1.874523440007445
Warrap,Twic,SS0806,2000-09-11,0.0,21.94860928841405
Warrap,Twic,SS0806,2000-09-25,0.0,2.536034432966339
Warrap,Twic,SS0806,2000-10-16,0.0,4.410475696459144
Warrap,Twic,SS0806,2000-10-23,0.0,8.821049311397413
Warrap,Twic,SS0806,2000-11-13,0.0,14.995800638573842
Warrap,Twic,SS0806,2000-11-20,0.0,1.874523440007445
Warrap,Twic,SS0806,2000-11-27,0.0,25.029423708880113
Warrap,Twic,SS0806,2000-12-11,0.0,35.06339456789241
Warrap,Twic,SS0806,2000-12-25,0.0,43.77444312035168
Western Bahr el Ghazal,Jur River,SS0901,2000-10-23,0.007439980492604507,3.1238309353568448
Western Bahr el Ghazal,Jur River,SS0901,2000-12-18,0.0,1.8427860327001293
Western Bahr el Ghazal,Raja,SS0902,2000-10-16,0.0010609232623493222,0.7814088831853266
Western Bahr el Ghazal,Wau,SS0903,2000-10-23,0.7940067802637982,69.55221513205582
Western Equatoria,Yambio,SS1010,2000-12-25,0.07908090751122002,1.3614516686622997
Central Equatoria,Terekeka,SS0105,2001-01-01,0.0,0.0
Eastern Equatoria,Kapoeta East,SS0203,2001-02-12,0.15381268383868582,0.0
Eastern Equatoria,Kapoeta East,SS0203,2001-02-26,0.04757863677999452,2.0165878050663286
Eastern Equatoria,Kapoeta East,SS0203,2001-05-07,0.04384028397547514,0.4842282956659687
